,name,id,genres
26265,Mindi Abair,4NpYuUHLxUMcGSzuYxv3W4,['smooth jazz']
26266,Enur feat. Natasja,6cSymKuEjTNgiQKiYV9xPY,[]
26267,Billie The Vision & The Dancers,5Gpi2vZtZtUPrMnlBDdpre,['swedish indie pop']
26268,Brian Davies,1WChOcYOr8DCGABQNTGLO7,[]
26269,Spectral Display,0B6NnUuzsTQnrqVK2LbqGb,[]
26270,Julia Alfrida,4GcW03232y77FiMhneVmKd,[]
26271,Jean-Philippe Rameau,4JSWO1Pf2zV991fq64uAce,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']"
26272,Green Point Orchestra,0s3Sndq1f04wJm9R2yBbji,[]
26273,Jasper Byrne,17Wd82KjqIlUxj3LZZ1U0C,['indie game soundtrack']
26274,Vintage Reggae Soundsystem,5f5mfxC3zijz4RoSNUpfTy,['reggae cover']
26275,Randy Boyer,2JdkOZfOje88DIl2z9QSnF,[]
26276,Teenage,0ra3tcfcgPOnGzDoVdfuws,['spanish synthpop']
26277,Louis Jordan & His Tympany Five,62FPyLpIhmk27hBw6RHlhh,"['jazz blues', 'rhythm and blues']"
26278,Kent Loon,4D10XmdrnAaDediMRuOBKM,[]
26279,BEAUZ,2Wzb0u138rgoZQTK3ytknT,['pop edm']
26280,MIIS,5l6HqTSdWvCcFX9YR6g9T5,[]
26281,Sky Ferreira,7pyhre5oEEFMqcgMEvJY7q,"['candy pop', 'la indie', 'metropopolis', 'neo-synthpop']"
26282,The Salsoul Orchestra,0m04NLVsIfjqZMBfw7vTf4,"['disco', 'philly soul', 'post-disco']"
26283,Summer Heart,0JlTFsR41vwvQTppOR3yio,"['chillwave', 'indie dream pop', 'indie surf', 'malmo indie', 'shimmer pop']"
26284,Ott,1F102kNzMqsmOpF7AfFmm5,"['downtempo', 'downtempo bass', 'psybass', 'psychill', 'psydub']"
26285,Super CY,637X3C3PYxuB75DthbjAXb,[]
26286,Doopliss,1P7yzn4FqrkAjGcdzpjzP5,[]
26287,50 Cent,3q7HBObVc0L8jNeTe5Gofh,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
26288,SECMOS,0zZ0bI60hTmGInF2acMFgk,[]
26289,Ancestral Elephants,68w2xQfXKCqxrRoDkhGtyp,['shamanic']
26290,Treintisiete,1ZbuFVK9SeRYrZfQLkNzah,['dembow dominicano']
26291,Dardust,6JhUHne9H09NdkTI5E9GSt,"['italian electronica', 'rome indie']"
26292,Villano Antillano,1pi7nGhOM7PTHR5YEgXVGq,"['rap boricua', 'urbano latino']"
26293,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72,"['contemporary country', 'country', 'country road']"
26294,As Everything Unfolds,28IImD2QqPWTQ2cWgOMQNT,['slayer']
26295,Oliver Shanti & Friends,1Q2ifiLn6HWlRAlycDOsvk,['new age']
26296,Shirley Horn,0x9L9ChXVAf3hFOb0CbRmd,['vocal jazz']
26297,Jodeci,1eNkUXHPaXyuyC8NAgzykK,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']"
26298,Autodepth,1UdV4KYu2FYUcEyuD1mbCz,['indonesian edm']
26299,Yolanda Ramos,6vG6MlLUYlYgCHx21EWEWP,[]
26300,Belleruche,4N9nNkpjGuBlGWnYubQI8t,"['bboy', 'electro swing', 'nu jazz']"
26301,Hannah Wants,7sK4hnuUOXw6VStDw0q8NI,"['house', 'uk dance']"
26302,Matt Faulk,3HHRdsa1Tn7cl2cfJc0O7x,[]
26303,Sigue Sigue Sputnik,6GKVXdXGEOPzpilArcqBun,"['cyberpunk', 'double drumming']"
26304,Abi Carter,6ryJRp2gIl77hK36D8tz2m,[]
26305,Premo Rice,4pTta0pLvML8AM2AwfgJyE,['dmv rap']
26306,Hum,6sM2JCBjZprP7JLMTZZSxX,"['countrygaze', 'dreamo', 'grungegaze', 'post-hardcore', 'spacegrunge']"
26307,WUMMS,2cDWLnU6fWayFZBZK7S2lg,['fussball']
26308,Ruckus Roboticus,7pk29o5xCDXaLppJf0H6lP,[]
26309,The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,"['britpop', 'dance rock', 'madchester']"
26310,Flashdance the Musical Studio Cast,0nreccQx5hO7KRgk9lmJWA,[]
26311,Elliot Moss,2xGCGoulmU85qYdpb2Z4xx,['nyc pop']
26312,Movie Soundtrack All Stars,1znlOXPazXVYQkl8LWxkiF,[]
26313,Hollywood Film Music Orchestra,6XQF7FKEtg8erAOjbbaZRz,[]
26314,Alejandro Escovedo,1Cc79YAHP7xvQAVQSjveP6,"['alternative country', 'folk', 'roots rock']"
26315,Khontkar,1iJrQKRh5aJnp6cG5lpITr,"['turkish hip hop', 'turkish trap']"
26316,Jimmie Dale Gilmore,6bl1H2HRrm2CvtagAx594t,"['alternative country', 'austin singer-songwriter', 'classic texas country', 'outlaw country', 'roots rock']"
26317,God Is An Astronaut,079svMEXkbT5nGU2kfoqO2,"['cosmic post-rock', 'instrumental post-rock', 'post-rock']"
26318,Nathan Angelo,2SqgsdjQfoeGLl8Zq2O5aE,['acoustic pop']
26319,TRU Concept,0i8byW08EV6y7Dv9gDPUCF,"['deep groove house', 'uk dance']"
26320,Suraj Ives,4VPaJH2YvHn7jNz6SVVgwn,[]
26321,Beats for Trees,3fMYtQwkblUGOAto35b82Y,['lo-fi jazzhop']
26322,Shareef,1JH0doF0KQYyUyRmiykBqi,[]
26323,Explosions In The Sky,1uQWmt1OhuHGRKmZ2ZcL6p,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock', 'melancholia', 'post-rock']"
26324,Samsaruh,1TsJYonLU3ogjhzPP9qOhu,['australian alternative pop']
26325,VRSTY,4U4B34pc1P8n76w4G7Uwle,['american metalcore']
26326,Melissa Galindo,5iucmVmwUXOP51NZUkpL1O,['latin talent show']
26327,Anna Bergendahl,2QLxag7UehMTlparZcbQn9,"['classic swedish pop', 'swedish pop']"
26328,Kapote,3sySIHNL0hqR7eOlm3LNTH,['jazz house']
26329,BIGSAM,3nzqxR3asFKW1yF4kjNAD1,[]
26330,Q,22vqVhfPJab5kkU9txDGX3,"['alternative r&b', 'indie r&b']"
26331,Warhol.SS,3O7mUqVuHmLJqHXbFiQY62,"['chicago rap', 'plugg']"
26332,Racer X,6C3ixObG7tE7jeO69rehvs,"['metal guitar', 'neo classical metal']"
26333,Cristian Castro,2AZOALDIBORfbzKTuliwdJ,"['latin arena pop', 'latin pop']"
26334,NONONO,513t0jZUP0K98C4h7KHtEb,"['shimmer pop', 'swedish alternative rock', 'swedish indie pop']"
26335,El Canto Del Loco,5RK6c1tyaKpwcDpbgCGNgj,"['latin arena pop', 'spanish pop', 'spanish pop rock']"
26336,Matti Charlton,44xqmwgZfmMACrwjZJknc6,[]
26337,Trevor Jones,5928hF4c1MriHfAgpFf8ya,"['classic soundtrack', 'soundtrack']"
26338,Martin Lora,2IJctmvAfCpc1prOdWE54K,"['dembow dominicano', 'trap dominicano']"
26339,Youth Lagoon,1Z2KInfSmPOzAIYyiaXeti,"['chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'idaho indie', 'indie rock', 'indietronica', 'shimmer pop', 'stomp and holler']"
26340,Chilled AF,4MzsyH1fwjNcrEthWnphyJ,[]
26341,Lucas & Steve,5wwneIFdawNgQ7GvKK29Z3,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']"
26342,Destructo,0BEYTctVmnYa5yStp4Jpab,"['bass house', 'electro house']"
26343,Tatishé,072OwWmLLecDNh1iyTYJIP,[]
26344,Cala Vento,6QpQ7WsYLIpTV3yRa0fJo1,"['spanish indie pop', 'spanish modern rock']"
26345,Allovers,2yyideWldC1L2g5hSPgI7B,[]
26346,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO,"['bedroom pop', 'bedroom soul']"
26347,Chynna,41TSOINjztNAFtwuGenWVA,"['alternative r&b', 'electra', 'trap queen']"
26348,Crystal Gayle,6OheJTrDFGiyZ67F1BBLhc,"['classic country pop', 'country', 'country rock', 'mellow gold', 'soft rock']"
26349,Robert DeLong,42crL07E4WPfVovyUtMpvC,['modern alternative rock']
26350,Jacob Miller,6zJjuLyqniz4ilDlYIjiio,"['reggae', 'roots reggae']"
26351,Santi Balmes,4ZvaqTTKRSOdPsuNBU9kSO,[]
26352,Samy,0M8AMoYTSLFlgVLNoKI18Q,[]
26353,Arem Ozguc,5JJc8is4VzgOz8ZanDj18J,['turkish edm']
26354,Tundra Beats,5j4yh8KxZ3yfg1cHsD24qD,['lo-fi beats']
26355,Onda Vaselina,1T9LdtwSTDoXrbkvHtKpGw,"['latin pop', 'mexican pop']"
26356,thủy,3R80OE4RViOWbnuvqh0j8a,"['bedroom r&b', 'chill r&b']"
26357,Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,"['chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']"
26358,Bo Diddley,2bmixwMZXlkl2sbIbOfviq,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'rock-and-roll', 'rockabilly', 'traditional blues']"
26359,Fredo,3rbtPd0NcvhO2AzMfzx90z,['uk hip hop']
26360,David Kada,1mW8Ifff475lUj6Xj44we4,"['merengue', 'modern salsa', 'salsa']"
26361,Ayax y Prok,5Ypafuz95Xk09YDf4tgAvU,"['rap politico', 'spanish hip hop', 'urbano espanol']"
26362,hyejin,5zLd9DhI6ebR8fvwunp4bX,['bedroom r&b']
26363,Sublitz,2T4AZErXGTUH9Ec9Gl11lg,[]
26364,Spirits of Leo,08sht448IjwOoQNWvwBJyD,['american shoegaze']
26365,Mohamad Eskandar,1Szp0cnLcoq8ombQRztd1i,"['arab pop', 'lebanese pop']"
26366,Simian Mobile Disco,31DXlldabwPHwu6dYevuzK,"['alternative dance', 'electrofox', 'electronica', 'filter house', 'indietronica', 'neo-synthpop', 'new rave']"
26367,Louis York,0owrNlxvcLL8KI0U5sYBUb,[]
26368,Tribal Seeds,7jgZFR40bWjwOrRCOZFB02,"['reggae rock', 'west coast reggae']"
26369,Luiz Eça,13rnCB8WJOYBsPHOah6q73,"['brazilian jazz', 'piano mpb']"
26370,The Staves,5G49Sq5mMzAkGL4ZP6eVPY,"['chamber pop', 'indie folk', 'new americana', 'stomp and holler', 'uk americana']"
26371,Oman Chali,7ATE8INu44qBAIQEzIMEcS,[]
26372,Rare Candy,0aTXD7f2nucmawx2XWTgMq,['scorecore']
26373,BrandyIn,5rqldC1EQlqpaHrU0TWJO1,[]
26374,Gvllow,69a2ovTpqzQrzthSkARvGn,['dark trap']
26375,Elina Born & Stig Rästa,08uWJ3O13e3RJCxaiZh8qm,[]
26376,WELON,0fegs2UgMTsicSZ00z3HJQ,['tearout']
26377,GAWP,7nRbEJhGU1wq3sEuQelrzb,"['bass house', 'tech house']"
26378,Nicolas Snyder,7KJ48VkA4FWRAGXsreKJYe,[]
26379,Raiden,4YXNoMVTHRt01jYaKXTumJ,['korean electronic']
26380,Asian Zen Spa Music Meditation,0fJRie9aBdCminvDWMCRuC,"['spa', 'zen']"
26381,Renee & Jeremy,7IBisryIBGbvj4wBDuRvy5,['kindie rock']
26382,Amason,4cJKxS7uOPhwb5UQ70sYpN,['swedish jazz']
26383,Anakelly,4BoBwZFmzlSepZqWiok2Z9,"['bossa nova cover', 'coverchill']"
26384,S4NG,7IXwB9IaAVKcaMLlhjHGRw,[]
26385,Pilar Montenegro,5CSbKdrAQne1Jaen7pMkPF,"['latin arena pop', 'latin pop']"
26386,Strung Out,07ATE522e8aDsEb0JVLYqg,"['melodic hardcore', 'punk', 'ska', 'skate punk']"
26387,Bazanji,3L8FZaw2Rg1oUw3vB4gUME,"['deep underground hip hop', 'indie pop rap']"
26388,Hexari,44vT00ow80vgtTtCC3V28B,[]
26389,RSNZ,05khTQzjo8pqJeH5SNcAHA,['chill abstract hip hop']
26390,Absofacto,7gAYvcQFmAruyvwGjxrSUr,['shimmer psych']
26391,Wet Feathered Friends,0Ijxat55Vixh6PJvZJZPkB,[]
26392,Grupo Armonía,4bxWJ5TmZKWFwqwhRGLa8G,[]
26393,CandyPRP,4rXTqIoo44WTDlsDIEzgDp,[]
26394,LSDREAM,3Hrqjumb6WHg2aAUHJHLND,[]
26395,David Bellamy,0k5njPMMqcfJ2AqPyiZa4Y,[]
26396,Namic,0Ig4BYYedgQoFjeSvUKDEy,"['belgian edm', 'chill house', 'tropical house']"
26397,Future World Music,6gmhrHojnyp0SfG4WwJgIE,['epicore']
26398,MYRKYLLINXNMVNX,5kn0p2y9naxtHLg7wlWW0n,[]
26399,De Bruces A Mi,0Mib7yfd1ByhIhA1DmEeMg,"['colombian rock', 'reggae en espanol']"
26400,Deathpact,09C3CKFxKEw1n1Z7kvT3jb,['dark clubbing']
26401,M. Suremei,5BlPckrd8L7D9g7I3Xc66X,[]
26402,Lisa Hannigan,0z7Yuv7DuDQ5SaVn4VSlLt,"['irish rock', 'irish singer-songwriter']"
26403,Sugarland,0hYxQe3AK5jBPCr5MumLHD,"['contemporary country', 'country', 'country dawn', 'country road']"
26404,Happy Bebé,3898WV1xLkvtQzd7CFWVTo,[]
26405,Die Papierflieger,0PoAct0Y1KZuGHy91xO8Kg,[]
26406,Mavado,0eezS9KmhdjGN436RdTIXu,"['dancehall', 'jamaican dancehall', 'reggae fusion']"
26407,FK Fre$h,64Y3ozAkNJ4bG1OWLK7Xlm,[]
26408,Nazan Şoray,0FVsp4rfVEvyJV9iB1a3Er,"['anadolu rock', 'classic turkish pop', 'turkish psych']"
26409,The American Spirit,3x6If6dI3TOVEN4aUukab3,[]
26410,"Sarah, the Illstrumentalist",4D8x1OO5HeS7yQaSoSbAc6,[]
26411,Paolo Nutini,7x5rK9BClDQ8wmCkYAGsQp,"['british soul', 'neo mellow', 'scottish singer-songwriter']"
26412,Vicetone,0daugAjUgbJSqdlyYNwIbT,"['edm', 'electro house', 'pop dance', 'progressive electro house']"
26413,Iris Temple,1ti0u37FfK0AO8cM2n7Ncr,['bedroom soul']
26414,Babyface Ray,3zZ88AwlTwfCJkowsFCvLA,"['detroit hip hop', 'detroit trap']"
26415,Thomas Co,4YFJzl4Qhz3OLl7iPZfzGM,[]
26416,Prides,4VRTmBIGhJghLThw3Gzjo1,['indie anthem-folk']
26417,Flobots,0rHiOzaAbw3cCp8D7yjyig,"['conscious hip hop', 'nerdcore']"
26418,StarBoi3,2WgfkM8S11vg4kxLgDY3F5,['viral rap']
26419,Funny Minions Guys,5Gq9iqKuF8TIcKyEGtfDMk,['meme']
26420,Baerd,6L6LwshK4H0TVqsNfCO69t,[]
26421,Hindi Zahra,6QncudMSOiKxYRIKRDks6S,['world']
26422,Tim Legend,3pfQKkyELe3zxBQDgQP6Py,[]
26423,Anchorsong,7JFO7bnWWApOFvTMS3NFgh,['japanese electronic']
26424,Hatik,05hirnMeVIzCrcUxbrysZU,"['french hip hop', 'pop urbaine', 'r&b francais']"
26425,bsd.u,5ng3zK89O4P9BHqLFwkcXn,[]
26426,Mika Ogawa,3uCIhxOdx0FN5MeGrcipBF,[]
26427,Alex Heffes,35eFG2HfFuoxcJYZwt80ZA,"['british soundtrack', 'soundtrack']"
26428,Elevator Jay,2JmhnB4HLAf3PjqmikkJrC,['north carolina hip hop']
26429,RK,2s7fZ34RK8RUJQ2ewsh6I5,"['french hip hop', 'pop urbaine', 'rap conscient', 'rap francais']"
26430,CES Cru,7jNpkZ55HFuYxJo6q1qawG,['kansas city hip hop']
26431,Allan Rayman,6Yv6OBXD6ZQakEljaGaDAk,['canadian contemporary r&b']
26432,Toy Box,5IBaWC4oHRu3NBJkWdVWNC,['melodic dubstep']
26433,LOYAL,2PYzfdTjMDkpIxlOEm3oK2,"['brighton indie', 'vapor soul']"
26434,Jordan Soulman,23SdJ9iHK3yFBiOJeZvHVO,[]
26435,Audrey Assad,1GKYNY4rIPnOuTfC0J1IWw,"['ccm', 'deep ccm', 'roots worship']"
26436,Dyfi Francis,1JKh71Pj7aGLigPUqmoeqj,[]
26437,Bekir Ünlüataer,7yb5rIlUHXbAk6yAgsCmId,['turk sanat muzigi']
26438,STANY,35DTcB1iUsRZKcmTn9PVPg,[]
26439,Davishmar,3TlahIxLK7BPdGY0cpDZOe,[]
26440,"Cristina ""La Veneno""",3W9RxQ28bGM5QyBO7iFO2I,['draga']
26441,Big Melancholy,1Ed0HN8RP6sHQCud1P8QWr,[]
26442,iSHi,6Dy7Ex5zlTLgXbsB92rPji,['swedish pop']
26443,Lucie Jean,5jEOVhrMJqGw6notBTGuKn,['background piano']
26444,Show Your Shoe,1Mwfd2nRRhyQ4i6Wtyn3zH,[]
26445,Benny Goodman,1pBuKaLHJlIlqYxQQaflve,"['adult standards', 'big band', 'dixieland', 'jazz', 'jazz clarinet', 'swing', 'vintage jazz', 'vocal jazz']"
26446,Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']"
26447,Mus Matos,28GQ8E4MVc1045BZ9rz3wl,[]
26448,Apollo Xo,42Xhy0DeyUkNP8iQGnSG3T,[]
26449,Shapov,36VSvhsPFTdsj1CtmatPiQ,"['dutch house', 'electro house', 'progressive electro house', 'russian edm', 'sky room']"
26450,Eda Karaytuğ,4JVVMCI15HoCQtfBFfREKt,['turk sanat muzigi']
26451,Snares,7h46uhEJEFdbvHJj4Kmz1D,['jazz boom bap']
26452,Charles Schillings,2xexrciI5b1D84QszrElb9,['electro jazz']
26453,Caro Emerald,492hDmhPyuIjP3MgTcIqgm,"['dutch pop', 'electro swing']"
26454,Lorena. Flac,7q9O3pATMqOY5fNnlanSfC,[]
26455,Nina Young,5kfKDSksVMsl63kpMZ8m2x,['chill house']
26456,Armando Palomas,1kv4ncfnnPUUXAlEOS55B4,['mexican rock']
26457,Foghat,6x33CmZWo2Ve4hxYl2Craq,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
26458,The Believers,73F2iUi9MnORNiigVvlyrM,['rare groove']
26459,Bebo Best,4rFKWPGHB2mLGWa9EQBS48,[]
26460,Ronnie Dunn,1iLuTmIgxCEiEllDSWkeIy,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
26461,Jokers Of The Scene,2aKEdECy2QF7iuhaQ0unks,['ontario indie']
26462,Ben Rosett,1dtiGEl2aljrMiP2QqqoZZ,['progressive post-hardcore']
26463,Dj Batata,2rUOBAmeKcpfmd83cIj5Au,"['funk carioca', 'funk das antigas', 'funk mtg', 'funk ostentacao']"
26464,Aitana Bayá,0RLYYYs6bcyvH5eqzbKHq2,[]
26465,Bella Alubo,4QorJVeBcR8p3rOveZtpSk,"['alte', 'nigerian pop']"
26466,RORI,1VGFnvgAwxMlV8D729gs5I,"['belgian pop', 'french pop']"
26467,Casey Barnes,1WN3NClJsEUzhRjTLSpt60,['australian country']
26468,BOY,7I7ObCLzhAnOchc4fCQiRX,['german indie']
26469,Myles O'Neal,4iRVsCKjwFnKxB5dAZrPUv,[]
26470,Diøn,0ik3Ts4hzO7y7jpYU9K4Lr,[]
26471,Sonya,4c9gY5cZpArATWNkbG1lT3,['acoustic chill']
26472,Grace Potter,1PJVVIeS5Wu0wbZDhtC0Ht,[]
26473,William Murphy,1FQJqgKQDNLWfeLBQoQLmD,"['gospel', 'naija worship']"
26474,Eluize,4UynZk3RxczOK1AwaHR5ha,[]
26475,Amy Adams,1gkcZQArk5rV8uBwG8y5FX,['movie tunes']
26476,Loretta Lynn,1FE0rls8gfQT3laAeRYNgl,"['classic country pop', 'country', 'nashville sound']"
26477,Auktyon,7pUNFHEe0MlfvvDG1dXH3m,"['classic russian rock', 'russian rock']"
26478,Damian Lazarus & The Ancient Moons,6eWDcQUkr1JSLQLn5j6dsc,[]
26479,Shierro,7EVtRX3E2y1wcAwd2YituJ,['lo-fi jazzhop']
26480,Hardwell,6BrvowZBreEkXzJQMpL174,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
26481,Variety Lab,7JBOdpSaBHLpbSwkd72upG,['electro jazz']
26482,Alesana,1fnDlUNi67FQtHHqBl4Yfg,"['north carolina emo', 'screamo']"
26483,Armageddon Turk,3Gycw1NhdzkMYeu61oOKEL,[]
26484,Laura Marling;The Dharohar Project;Mumford & Sons,0UpeXOyYIPQgxixzJt3xxV,[]
26485,Sofia Kourtesis,7wXTWO45lqpUejDkike0Gf,['experimental house']
26486,Caroline Shaw,3uUFClFtbjbjQQIq4BjY2C,"['21st century classical', 'american 21st century classical', 'laboratorio']"
26487,KT Tunstall,5zzrJD2jXrE9dZ1AklRFcL,"['ectofolk', 'lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']"
26488,Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,"['corrido', 'sierreno']"
26489,The Mamas & The Papas,1bs7HoMkSyQwcobCpE9KpN,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']"
26490,Phoebe Snow,3iuobQyYhofKRr5W6HZoKt,"['folk', 'jazz blues', 'singer-songwriter']"
26491,Trevor Hall,3RMHexittaAZkf8zukkZB8,"['high vibe', 'south carolina indie']"
26492,Baby Weight,48OPpTnWriqiSMnOsqII4T,[]
26493,Wings,3sFhA6G1N0gG1pszb6kk1m,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
26494,NASAYA,5932gYdqLCu1ftKVXf1PO4,['stutter house']
26495,Gadjo,28ZtvtD63uuc4Lf81lYWmr,['vocal house']
26496,Cast - Frozen,2GOnnsN5XmABjEwX1fstby,[]
26497,Computer Games,1tMBaN8Tm6dj9i67jayVUW,[]
26498,S productions,7kvyLfCFgU54LdKnmhtsNK,[]
26499,Deepsoul,2I4Hmi54UeKkISTiyDryUG,[]
26500,Allen Toussaint,63aP18bg2ABSOqSNQcAMNy,"['louisiana blues', 'new orleans blues', 'new orleans soul', 'rock keyboard', 'southern soul']"
26501,Roberto Murolo,4Y7fW86VPX4T4Ojio2fQCm,"['canzone napoletana', 'classic italian pop']"
26502,Placidous,2Q0EISrSeMlAHRybVtpcF1,[]
26503,YellowStraps,772hWD0N94gYjnVhrqE7lx,['neo r&b']
26504,ELT Songs,2mP8Vg7ktmt4KASyZYj5rt,[]
26505,Ian Munsick,7HjGPPtdNuHcK8crc7iNkn,"['modern country pop', 'wyoming roots']"
26506,Earl King,76ox7koAGPytUmTZGU6zWn,"['louisiana blues', 'new orleans blues', 'new orleans soul']"
26507,Jesse L. Martin,5jpma87NOuRoh5FMf0CW5I,[]
26508,Marisa Monte,0rSTXALHu0EKAawPLBdODH,['mpb']
26509,Mon RovÎa,6pvai2QB2c0defVI0UTFos,[]
26510,Eazy Mac,1qHkWv9sHlhqmNdPbMU5tN,"['alberta hip hop', 'canadian hip hop']"
26511,Sandé,1LPyiIK0Tgl0WtfiNmbE25,['chill house']
26512,ESCPE,0BmnB01PeIJC2Dqgnr5A1L,['downtempo bass']
26513,The Vines,7vkiEK5D7Gf0z4M1Va0CXD,"['alternative rock', 'dance-punk', 'garage rock', 'modern rock']"
26514,Yves V,47BEc2RoW53owMyxacXWdV,"['belgian edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'slap house']"
26515,Antony Zioni,5VLsHb704lQLLjlPnHQhsF,[]
26516,Nines,0tPKcpC8yXpfdWXFcN7Vwr,['uk hip hop']
26517,The Waah-Kin Tribe,2oOAghFnFdRiby4OKa2AJU,[]
26518,Tom Chaplin,2QLe6Hv3OunsyrNaTRDxQn,[]
26519,100 gecs,6PfSUFtkMVoDkx4MQkzOi3,"['bubblegum bass', 'hyper-rock', 'hyperpop', 'proto-hyperpop']"
26520,Sharkali,4aIEwCgq9gxWnboeAn2z8L,[]
26521,HUDSUN,3Pq8gQMMLHIi8S3acSw7GX,[]
26522,Nykey Gunnz,01gcjxj0Ej9ay3aRC2cAhC,[]
26523,Lil Mess,6eUMkeHdqGrQWPBCxGP297,['hyperpop en espanol']
26524,Kenzo Aio,34Rh9lDdSZW5tvYxpGHsaY,[]
26525,William Clark Green,0cshCXEe1I7wlRwdrL91ZQ,"['classic texas country', 'red dirt', 'texas country']"
26526,Ghost Town DJs,4JbmXqez7WvTggoxn3UpVT,['atlanta bass']
26527,Obeses,3BkB8VHV7IeyjFTzlX6ohi,['rock catala']
26528,Nicole Frobusch,5NLhQi1fNpVA89w1usoRNR,[]
26529,MountainCity,4qPUUhUDfmQDEd5JK49Zvg,[]
26530,Byron the Aquarius,6kOYTwdWQF73PXP7WyRsNJ,"['broken beat', 'jazz house']"
26531,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,"['bossa nova cover', 'coverchill']"
26532,Bizo,6Hlol2hLg5bWkE9VfaNBed,"['dubstep', 'tearout']"
26533,Strawberry Alarm Clock,1nyQBzKgZ2hBLr7PnyV7cI,"['classic garage rock', 'folk rock', 'psychedelic rock', 'sunshine pop']"
26534,Fawns of Love,6D4bhvdvo6voqApnT15rpg,['dreamgaze']
26535,Metaform,4BszhWpm1hnrTV8E8YONts,['instrumental hip hop']
26536,Los Irracionales,29MJwBtxcKgdd7iFWOuJA2,['carnaval cadiz']
26537,Walter Murphy,73JBR5s2PVvUjGu6tIqjqx,['hammond organ']
26538,Brazilian Girls,6HdYUuBeK3g2MA2wGVCDcn,['downtempo']
26539,Palaye Royale,0hAd6zwEgt9ILuMDY1prcI,"['modern alternative rock', 'vegas indie']"
26540,Lil Xan,3EXdLajEO02ziZ90P90bSW,['cloud rap']
26541,Make Them Suffer,0FZcPgWI3BsFQl4rOAGSHT,"['australian metalcore', 'blackened deathcore', 'brutal deathcore', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'metalcore', 'symphonic deathcore']"
26542,ALIAH,0HsSH6vmlACeog0qcbbz0c,[]
26543,Luca Mazzillo,2nS5SNSV4Cc7Es2WsCElmm,['neo-classical']
26544,Roger Miret & The Disasters,4d9NGlbVatiMW0zqfOoe9O,"['american oi', 'oi', ""punk 'n' roll""]"
26545,Ray Volpe,2K9qsrYnsu1EWt7ZQkkuXb,"['brostep', 'dubstep', 'gaming dubstep']"
26546,Jesse Bonanno,1Eg4lEWFjbBMuDYgVtqD7u,[]
26547,Boo,5Z3tsYTS1kfBUfGjCLXmqy,[]
26548,Septembre,1xXGNGcAanh9GVqhTZnrzh,[]
26549,Sherie Rene Scott as Ursula,1HhkosdGea2IQL7o103ue8,[]
26550,The Supremes,57bUPid8xztkieZfS7OlEV,"['classic girl group', 'classic soul', 'disco', 'motown', 'soul']"
26551,Jon Davis,50COs4RSxBcXjOyOg56BZc,[]
26552,C Stunna,5Gsj3FkPmxWlrvS79SWDCF,['florida rap']
26553,The Funky Lowlives,7KgHB4V6erxqhpn1IJtVnH,"['electro jazz', 'nu jazz']"
26554,Yves Larock,2P1h10tRBVlC2lVUqhl6wm,['disco house']
26555,DFG June-Topic,2Sm7h4eg9f5tkZxeUxliwg,[]
26556,Shadow Child,0tMr0e1EQZ0Vci7EHz2bM9,"['house', 'minimal tech house', 'uk dance']"
26557,Samsonyte,6UiJwR29GXZroy2iiUDQun,['dfw rap']
26558,Tommy Sparks,66uOhXPcCmXFosB8DkSs4b,[]
26559,Heatboyer,0pO6aaTA7PI9HbPJUdT6s2,[]
26560,Made in Heights,71zBpZsf6YDEBfWayKdAOA,"['gauze pop', 'vapor pop']"
26561,Manzy,4ETDBXjSAwWWaSVl5ktmzs,[]
26562,Marcelo Zarvos,0qDZ7wym9Vg843lDKkzmoR,"['latin soundtrack', 'soundtrack']"
26563,Chyng Diamond,43LUXLubxepFAKuyV0CG74,[]
